genre,artist,album,song,lyrics
Hip-Hop,Miranda Lambert,The Weight of These Wings ,Six Degrees of Seperation ,"Thought that I was safe down in New Orleans
'Til I picked up a quarter from 1979
Stuck it in the back pocket of these jeans
Worn in boyfriend button down Levis
In the saints town I can't seem to figure out
How to get around, but I ain't moving on
Threw the quarter in an old street case
And I'll be damned, he started playing our song

Six degrees of separation
You're all over this damn nation
But I'm out of your reach geographically
But you still find a way to get a hold on me
And it's six degrees of separation

Hailed a cab up in NYC
Saw an ad for a litigation lawyer on a bus stop bench
Sitting waiting for the red light to turn green
Smoke-breakers flirting on the steps of Merrill Lynch
Hit the Roosevelt, took it to the 12th
Got a funny feeling as I put my key in the door
Never seen the likes of these city lofts
I swear to god, son I've been here before

Six degrees of separation
You're all over this damn nation
I'm out of your reach geographically
You still find a way to get a hold on me
And it's six degrees of separation

Well, it's six degrees of separation
Yeah, it's six degrees of separation

Thought that I was safe down in New Orleans
'Til I picked up a quarter from 1979
"
Hip-Hop,Miranda Lambert,The Weight of These Wings ,Dear Old Sun ,"Dear old sun
How you holding up
Through the winter cold
Up there all alone
February's been hard on a heart
But we're near the end
And it's almost march
Though the sky's been grey
And in our way I still see your light

Well, you melt the snow
And you grow the roses
And you dry the tears
And you freckle noses
Our little world
Revolves around you
Coming up and going down

Oooooo

Dear old sun
Lets call it a day
And I watch you set
I'll let you rest
But wait for you
At mornings due
Till I see your light

Oooooo

I still see your light
I still see your light
Heaven shining down tonight
I still see your light


I still see your light
I still see your light
Heaven shining down tonight
I still see your light

Oooooo
"
Hip-Hop,Miranda Lambert,The Weight of These Wings ,I've Got Wheels ,"Sometimes these wheels
Get a little heavy
I can't stay between the lines but I'm rocking steady
When I can't fly, I start to fall
But I've got wheels
I'm rolling on

I can't count time
I can't count money
But I've been counting every mile for a month on sunday
Whatever road, however long
I've got wheels
I'm rolling on

Sometimes these wheels
Get a little heavy
And I can't stay between the lines but I'm rocking steady
When I can't fly, I start to fall
But I've got wheels
I'm rolling on

And when I find a place to live
I'll stay just long enough to catch my breath
This life with you will keep me strong
Damn these wheels
I'm rolling on

Sometimes these wheels
Get a little heavy
And I can't stay between the lines but I'm rocking steady
When I can't fly, I start to fall
But I've got wheels
I'm rolling on

I've got wheels
I've got wheels
I've got wheels
I've got wheels
I've got wheels
I've got wheels

"
Hip-Hop,Blake Shelton,If I'm Honest ,Straight Outta Cold Beer ,"Just a bunch of poor boys, daddy's girls
Children of the corn field
Tryna turn a shift job into a dollar bill
We wear them muddy boots
Stay true to how we're raised
Ain't nothin' bout us fake

You know we're straight out of that dirty south
Dirty roads, nobody got no money
Got them shined up pickup trucks
Whistlin' at them honies
From the country, yes sir
You know we're straight out of that long week work
At night, everybody wanna party
All night long, bonfire on the back 40
In the middle of nowhere, ain't nobody leavin' here
Til we're straight out of cold beer, straight out of cold beer

Just a bunch of John Deere junkies
Gettin' funky to some old Hank
Nothin' been stuck in the mud that we can't
Hook up to a rusty chain in the summer or in the rain
Yeah, it's a kind of thing

You know we're straight out of that dirty south
Dirty roads, nobody got no money
Got them shined up pickup trucks
Whistlin' at them honies
From the country, yes sir
You know we're straight out of that long week work
At night, everybody wanna party
All night long, bonfire on the back 40
In the middle of nowhere, ain't nobody leavin' here
Til we're straight out of cold beer, straight out of cold beer

You know we're straight out of that dirty south
Dirty roads, nobody got no money
Got them shined up pickup trucks
Whistlin' at them honies
From the country, yes sir
You know we're straight out of that long week work
At night, everybody wanna party
All night long, bonfire on the back 40
In the middle of nowhere, ain't nobody leavin' here
Til we're straight out of cold beer, straight out of cold beer"
Hip-Hop,Blake Shelton,If I'm Honest ,Friends (From the Angry Birds Movie) ,"There's a moment in this journey that I gave up
My boots just couldn't walk another mile
And that cloud above me had no silver lining
I couldn't buy a break with my last dime

Oh, but when I saw you standing in the corner
I'da never thought that you would have my back
But then we rolled in like the thunder and the lightening
Threw some punches then we had a laugh

Just some roughed up desperadoes
Hanging tough through thick and thin
Kicking up dust wherever we go
I can see that you and me are gonna be friends

Who'da thought we'd wind up here together?
It's crazy that we're standing side by side
Fighting just like two birds of a feather
Who's gonna tell us now that we can't fly?

Just some roughed up desperadoes
Hanging tough through thick and thin
Kicking up dust wherever we go
I can see that you and me are gonna be friends
To the end you and me are gonna be friends

Yeah, here we go
Hey, hey you and me
Different as different can be
You like to rock, I like to roll
You take the high and I'll take the low
Woah, woah-oh, woah, woah-oh

Just some roughed up desperadoes
Hanging tough through thick and thin
Kicking up dust wherever we go
I can see that you and me are gonna be friends
To the end you and me are gonna be friends

I can see that you and me are gonna be friends, yeah"
Hip-Hop,Blake Shelton,If I'm Honest ,Came Here to Forget ,"Girl getting over him
and I'm getting over her
The eyes have it made, ain't gotta say a word
Misery loves company,
that's why it's you and me
Buying each other drinks
Back at the bar, thick as thieves
Stealing these little sips
Doing our best to make the best of the worst of it

Keep playing them songs,
keep singing along
Keep leaning it on in closer
Keep salting the rim, getting even with her
Gettin' even with him before the night is over
That first kiss was like a Colorado hit
You better keep on keeping it lit
'Til we can't remember
Can't remember why we came here to forget...

Go ahead and check your phone, like I've been checking mine
Nobody's ex is texting for a rewind
Looks like it's just me and you
Falling in love just enough to get us through
While we're getting through

Keep playing them songs, keep singing along
Keep leaning it on in closer
Keep salting the rim, getting even with her
Gettin' even with him before the night is over
That first kiss was like a Colorado hit
You better keep on keeping it lit
'Til we can't remember
Can't remember why we came here to forget...

Looks like it's just me and you
Falling in love just enough to get us through
While we're getting through

Keep playing them songs, keep singing along
Keep leaning it on in closer
Keep salting the rim, getting even with her
Gettin' even with him before the night is over
That first kiss was like a Colorado hit
You better keep on keeping it lit
'Til we can't remember
Can't remember why we came here to forget...

Why we came here to forget
Why we came here to forget
That's why we came here to forget"
Hip-Hop,Blake Shelton,If I'm Honest ,Friends - From The Angry Birds Movie ,"There's a moment in this journey that I gave up
My boots just couldn't walk another mile
And that cloud above me had no silver lining
I couldn't buy a break with my last dime

Oh, but when I saw you standing in the corner
I'da never thought that you would have my back
But then we rolled in like the thunder and the lightening
Threw some punches then we had a laugh

Just some roughed up desperadoes
Hanging tough through thick and thin
Kicking up dust wherever we go
I can see that you and me are gonna be friends

Who'da thought we'd wind up here together?
It's crazy that we're standing side by side
Fighting just like two birds of a feather
Who's gonna tell us now that we can't fly?

Just some roughed up desperadoes
Hanging tough through thick and thin
Kicking up dust wherever we go
I can see that you and me are gonna be friends
To the end you and me are gonna be friends

Yeah, here we go
Hey, hey you and me
Different as different can be
You like to rock, I like to roll
You take the high and I'll take the low
Woah, woah-oh, woah, woah-oh

Just some roughed up desperadoes
Hanging tough through thick and thin
Kicking up dust wherever we go
I can see that you and me are gonna be friends
To the end you and me are gonna be friends

I can see that you and me are gonna be friends, yeah"
Hip-Hop,Blake Shelton,If I'm Honest ,You Can't Make This Up ,"People would say I'm lying
If I tried to tell 'em how we met tonight
They'd ask how many drinks I'd had
Cause ain't no way it all went down that right
You waiting on somebody and they never did show
You were pissed off, leaving, came back cause you forgot your phone

There I was, yeah I just sat down in the seat you left
You walked up, I said ""what are you doing with your beautiful self?""
You rolled your eyes but you laughed and your song came on
I begged you for a dance and we danced
And it was on, eyes locked, clock stopped
One little kiss, no, we never meant to start falling in love
Oh man, you can't make this up

Then I walked you out to your car, it wouldn't start cause you left on your lights
Then you just shook your head and laughed and said ""I guess I need a ride""
Then come to find out your house was just a block from mine
Yeah this is one of those movie scene cool kinda things where the stars align
Just an hour ago...

There I was, yeah I just sat down in the seat you left
You walked up, I said ""what are you doing with your beautiful self?""
You rolled your eyes but you laughed and your song came on
I begged you for a dance and we danced
And it was on, eyes locked, clock stopped
One little kiss, no, we never meant to start falling in love
Oh man, you can't make this up

You can't make up a night like this
You can't make up a story like that
It's one of those
How in the world did it happen
Kind of things
I'd never believe it
If I didn't see it, girl

There I was, yeah I just sat down in the seat you left
You walked up, I said ""what are you doing with your beautiful self?""
You rolled your eyes but you laughed and your song came on
I begged you for a dance and we danced
And it was on, eyes locked, clock stopped
One little kiss, no, we never meant to start falling in love
Oh man, you can't make this up

You can't make up a night like this
You can't make up a story like that
Oh no"
Hip-Hop,Blake Shelton,If I'm Honest ,Doing It to Country Songs (feat. The Oak Ridge Boys) ,"My alarm clock is a radio
95.5 gets me ready to go
I'm heading to my job, drinking coffee strong
And I'm doing it to country songs
Around oh, 5:30 my buddies and I
Hit the watering hole 'cause our whistles are dry
Drinking beer, shooting pool, man you can't go wrong
Doing it to country songs

I like doing it to country songs
I like doing it to country songs
Doing it to country songs
Doing it to country songs

Well I call up my baby, she says come pick me up
I take her out dancing in my pickup truck
We rub them belt buckles 'til they shine like chrome
Doing it to country songs

She likes doing it to country songs
She likes doing it to country songs
Doing it to country songs
Doing it to country songs
Yup

Oh haha, son, that's doing it right there

Yeah, we like doing it to country songs
We like doing it to country songs
Doing it to country songs
Doing it to country songs
Everybody, doing it to country songs
We like doing it to country songs
Doing it to country songs
Doing it to country songs

(Yeah, hang in there)
Doing it to country songs
(Oh, man I love doing it)
We like doing it to country songs
(To country songs)
Doing it to country songs
Doing it to country songs
(Let me show you how to do it)
(You do it to country songs, that's how you do it)
Doing it to country songs
I love doing it to country songs
(Don't you love doing it?)
Doing it to country songs
Doing it to country songs
Yeah, woo
(That was great)"
Hip-Hop,Blake Shelton,If I'm Honest ,One Night Girl ,"Sunrise
Slipping through the trees and it looks so pretty in your eyes
I guess I got carried away, kept you out here all night
I hope you don't mind
By the smile I see on your face, 
I think you're havin' a good time, a good time

When I picked you up
Knew it wouldn't be enough
Couldn't fit it in one night
Shoulda told you then
Soon as you got in
I'd be taking my sweet time
I could show you around
All over the town
Whatever you like, girl
Ain't a way I can love you
The way that I want to
In just one night girl

I know
That I'm just now getting to be somebody that you know
Kick your seat on back cause girl we're gonna take it real slow
We already turned last night into tomorrow
And we're just getting started

When I picked you up
Knew it wouldn't be enough
Couldn't fit it in one night
Shoulda told you then
Soon as you got in
I'd be taking my sweet time
I could show you around
All over the town
Whatever you like, girl
Ain't a way I can love you
The way that I want to
In just one night girl

I'm gonna love you
I'm gonna show you
I'm gonna do you right, girl
You ain't a one kiss
Kind that I won't miss
You ain't just a one night girl

When I picked you up
Knew it wouldn't be enough
Couldn't fit it in one night
Shoulda told you then
Soon as you got in
I'd be taking my sweet time
I could show you around
All over the town
Whatever you like, girl
Ain't a way I can love you
The way that I want to
In just one night girl

You ain't a one night girl
You ain't a one night girl
You ain't a one night girl
You ain't a one night girl
No, no"
Hip-Hop,Blake Shelton,If I'm Honest ,Go Ahead and Break My Heart (feat. Gwen Stefani) ,"[Blake]
The sun is setting on your last good try
Here I am again with half a goodbye
Wonder if you’re really gone this time
Just when I’m about to lose my mind
There you are again on my phone
The moon was rising and you’re all alone
Maybe we could just hang a while
Maybe we can make each other smile

Oh no
Here I go

Why don’t you go ahead and break my heart
What are you waiting?
Is it way too hard?
If moving on is what you wanna do
Why don’t you do it, why don’t you do it, baby
You can’t tell me that we’ll still be friends
And maybe some day we can try again
If you really need a brand new start
Why don’t you go ahead and break my heart

I never ever meant to get so into you
Thought I was using you just to get me through
You know I’m broken I don’t trust anyone
Last thing I needed was to fall in love
You got me dreaming got me thinking I got some hope
There is nobody and someone to get to know
But I’m so scared I don’t know what to do
How did you get me so into you

Oh no
Here I go

Why don’t you go ahead and break my heart
What are you waiting?
Is it way too hard?
If moving on is what you wanna do
Why don’t you do it, why don’t you do it, baby
You can’t tell me that we’ll still be friends
And maybe some day we can try again
If you really need a brand new start
Why don’t you go ahead and break my heart

There’s your reasons
There’s your cards
What are you waiting?
Go on and break my heart

You can’t tell me that we’ll still be friends
And maybe some day we can try again
If you really need a brand new start
Why don’t you go ahead and break my heart

Go on and break, go on and break my heart
Go on and break, go on and break my heart"
Hip-Hop,Blake Shelton,If I'm Honest ,A Guy With a Girl ,"Sometimes I'm the guy with the boys kicking it back
Or the guy with the guitar singing on a country track
I might be the guy with an ice cold can, stirring up dust on some old farmland
When I walk into the party with you girl, you change all that

I'm just the guy with the girl everybody wants to know
Wishin' you were there alone
Wonderin' how I ever got your little hand in mine
Lookin' over at ya like ""ain't she beautiful?""
I'm invisible but I stand right there and smile
You're right beside me, oh and I see the same thing they're seein'
But I don't mind being the guy with the girl, no

It's funny watchin' 'em do the way they do
They come walkin' up to me but they only wanna talk to you
And I don't blame 'em that they're hypnotized
They keep staring at your heartbreak eyes
It's like their heart starts stoppin' when you come walkin' into the room

And I turn into the guy with the girl everybody wants to know
Wishin' you were there alone
Wonderin' how I ever got your little hand in mine
Lookin' over at ya like ""ain't she beautiful?""
I'm invisible but I stand right there and smile
You're right beside me, oh and I see the same thing they're seein'
But I don't mind being the guy with the girl

The guy that don't know how he got her
But he ain't never gonna let her, never gonna let her go
Woah-oh, yeah

I'm just the guy with the girl everybody wants to know
Wishin' you were there alone
Wonderin' how I ever got your little hand in mine
Lookin' over at ya like ""ain't she beautiful?""
I'm invisible but I stand right there and smile
You're right beside me, oh and I see the same thing they're seein'
But I don't mind being the guy with the girl

(Guy with the girl)
No, I don't mind being the guy with the girl
(Guy with the girl)
Yeah, I'm just the guy with the girl
I'm always the guy with the girl
I don't mind it, baby
I don't mind it, baby
I'm always the guy with the girl"
Hip-Hop,Blake Shelton,If I'm Honest ,It Ain't Easy ,"Easy, easy, easy, easy
It ain't easy, hmm, it ain't easy
Easy, easy, easy...

Yeah I used to be alright
Just saying goodnight
Maybe see you tomorrow
Yeah I could go a couple of days
Just doing my thing
Whatever I wanted
But now, your kisses hit me like lightning
Can't fight it, girl, you put it on me
Yeah you stone me, when you ain't with me
I ain't nothing but lonely

It ain't easy anymore
When I'm walking out your door
My feet drag across the floor
And it just about kills me
I hate picking up my keys
I hate kissing you goodbye
No I ain't gonna lie
With that look in your eyes
And your arms around me
Girl, believe me
It ain't easy anymore
No, it ain't easy, that's for sure

Something different 'bout a Friday night
And the neon lights if you ain't beside me
Now I love it when you call me on the phone
Saying ""hurry on home,"" you got something special on
And it's just for me
Damn you make it hard to leave

It ain't easy anymore
When I'm walking out your door
My feet drag across the floor
And it just about kills me
I hate picking up my keys
I hate kissing you goodbye
No I ain't gonna lie
With that look in your eyes
And your arms around me
Girl, believe me

It ain't easy leaving my baby in the bed
And driving away knowing the last thing you said
Was ""don't go, don't leave, lay here with me""
Girl, you're making me crazy
It ain't easy, no, no, no, it ain't easy
It sure ain't baby, yeah baby

It ain't easy anymore
When I'm walking out your door
My feet drag across the floor
And it just about kills me
I hate picking up my keys
I hate kissing you goodbye
No I ain't gonna lie
With that look in your eyes
And your arms around me
Girl, believe me
It ain't easy anymore
No it ain't easy, walking out your door

Mmm, no it ain't easy, no, no
No, it ain't easy walking out your door
It ain't easy, oh, it ain't easy"
Hip-Hop,Blake Shelton,If I'm Honest ,Every Goodbye ,"Wrong side of town on the second floor
Couple blocks down from the liquor store
I got a love seat and a couple DVD's we can watch... or not
I can call a car, it will be two minutes
'Til it's at the bar and we hop in it
It's pretty clear that we're both here to get over someone

So if you wanna come over, come on
If you need a shoulder, it's on
I know you got your past and baby I got mine

But every goodbye
Can be the start of something new
Maybe that starts with me and you
We got all night
To get to know each other better
And try moving on together, together
I could kill the pain that you've been in
You can be my heartbreak medicine
Proof that even dark clouds have a silver lining
Every goodbye
Can be the start of something new
I wanna start something with you

There's a reason that we're both here right now
And a reason everything didn't work out
We're two sets of previous relationships at the same time

Every goodbye
Can be the start of something new
Maybe that starts with me and you
We got all night
To get to know each other better
And try moving on together, together
I could kill the pain that you've been in
You can be my heartbreak medicine
Proof that even dark clouds have a silver lining
Every goodbye
Can be the start of something new
I wanna start something with you

Baby come over, come on
If you need a shoulder, it's on
I know you got your past and I got mine

But every goodbye
Can be the start of something new
Maybe that starts with me and you
We got all night
To get to know each other better
And try moving on together

Baby come over, come on
If you need a shoulder, it's on
I know you got your past and I got mine
But every goodbye"
Hip-Hop,Blake Shelton,If I'm Honest ,Every Time I Hear That Song ,"There's something 'bout yesterday
How fast it all flies away
I don't know what it is about a goodbye kiss
That makes you wanna stay
We were crazy then we were over
We were breaking up, making love, a runaway roller coaster

Every time I hear that song
I'm standing in the pouring rain
On your front lawn and oh-oh-oh
I still think about you oh-oh-oh
Every time I hear that song
It's like the first time it came on and oh-oh-oh
I still think about you oh-oh-oh
I still think about you

There's something in the bittersweet
The feeling of a memory
Right there in the moment
All I ever wanted was you and me
We were crying, we were wasted
We were dying when they played it

Every time I hear that song
I'm standing in the pouring rain
On your front lawn and oh-oh-oh
I still think about you oh-oh-oh
Every time I hear that song
It's like the first time it came on and oh-oh-oh
I still think about you oh-oh-oh
I still think about you
Oh, I still think about you

There's a soundtrack in my mind
That takes me back in time
When I hear that melody
I think about you and me

Every time I hear that song
I'm standing in the pouring rain
On your front lawn and oh-oh-oh
I still think about you oh-oh-oh
Every time I hear that song
It's like the first time it came on and oh-oh-oh
I still think about you oh-oh-oh
I still think about you
Oh, I still think about you
I still think about you
Yeah, I still think about you

There's a soundtrack in my mind
That takes me back in time
When I hear that melody"
Hip-Hop,Blake Shelton,If I'm Honest ,Bet You Still Think About Me ,"Baby where are you going now?
Do you ever really know?
Oh, you hate to be tied down
But you hate to sleep alone

I bet you still think about me
Yeah I bet you still think about me

Like I think about you
Even when I don't want to
There's just something about you, baby
There's nothing that I can do
I think about you, you were always wild and free
I know we couldn't hold on forever, but baby
I bet you still think about me

Are you driving up the coast?
Are you wearing any shoes?
Did you outrun all your ghosts?
Like you were always tryin' to do...

I bet you still think about me
Yeah I bet you still think about me

Like I think about you
Even when I don't want to
There's just something about you, baby
There's nothing that I can do
I think about you, you were always wild and free
I know we couldn't hold on forever, but baby
I bet you still think about me

Like I think about you
Even when I don't want to
There's just something about you, baby
There's nothing that I can do
I think about you, you were always wild and free
I know we couldn't hold on forever, but baby
I bet you still think about me

Yeah I bet you still think about me
Yeah I bet you still think about me"
Hip-Hop,Blake Shelton,If I'm Honest ,She's Got a Way With Words ,"When you put two and two together
You figure out love's got four letters
I shoulda known that when I met her
But she had to spell it out for me
After all that second guessing
It's been a long hard history lesson
Hell that's a class I got an F in
But now I understand perfectly

She put the her in hurt
She put the why in try
She put the S.O.B. in sober
She put the hang in hangover (hangover)
She put the ex in sex
She put the low in blow
She put a big F.U. in my future
Yeah she's got a way
She's got a way with words
Yeah she's got a way with words

Little words like ""I"" and ""do""
Lying, cheating, screwed
Yeah all the words I thought I knew
They got a brand new meaning now

She put the her in hurt
She put the why in try
She put the S.O.B. in sober
She put the hang in hangover (hangover)
She put the ex in sex
She put the low in blow
She put a big F.U. in my future
Yeah she's got a way
She's got a way with words
(Oh-oh-oh-oh, oh-oh-oh-oh)
Yeah she's got a way with words
(Oh-oh-oh-oh, oh-oh-oh-oh)

She put the her in hurt
She put the why in try
She put the S.O.B. in sober
She put the hang in hangover (hangover)
She put the ex in sex
She put the low in blow
She put a big F.U. in my future
Yeah she's got a way
She's got a way with words
(Oh-oh-oh-oh, oh-oh-oh-oh)
Yeah she's got a way with words
(Oh-oh-oh-oh, oh-oh-oh-oh)

She's got a way with words
She's got a way with words
Yeah she's got a way with words"
Hip-Hop,Blake Shelton,If I'm Honest ,Savior's Shadow ,"I'm standing in my Savior's shadow,
He is watching over me
I feel the rain, I hear the thunder,
As he cries for me
I'm standing in my Savior's shadow,
Grace will lead to where I'm free
I take his hand, we walk together
And his light shines on me

Though the devil try to break me
My sweet Jesus won't forsake me
When I'm in my Savior's shadow
Where I'm supposed to be.

I'm standing in my Savior's shadow,
Following his footsteps there,
Every mountain, every ocean
Here's my every prayer

Though the devil try to break me
My sweet Jesus won't forsake me
When I'm in my Savior's shadow
Where I'm supposed to be.

Though the devil try to break me
My sweet Jesus won't forsake me
When I'm in my Savior's shadow
Where I'm supposed to be.
When I'm in my Savior's shadow
I'm who I'm supposed to be."
Hip-Hop,Jon Pardi,California Sunrise ,Out of Style ,"When I first got to Nashville town
They called me in and sat me down
And told me all about the ins and outs of writing songs
Said write about the things you know about
If there's anything that you don't know about
Just stick around and you'll find out before too long

So I pulled out my guitar and I put my pen to paper
Started working on the groove
They could move to all night long
Yeah, I poured out my heart soul
Strummed a chord, next thing you know
I looked down and I had this song

And it goes
Jesus saves and beers better cold
A good woman's made to love not just to hold
Monday through Friday sure takes awhile
We all get sideways and go that extra mile
The common ways we work and play
Are still alive and well today
Don't need to find a new way to say
We don't go out of style

It may never see a bullet
In a billboard magazine
But then I've never been the kind
To go out chasing smoking guns
All I know is all of us tonight
Know all the words and we're acting like
It'll be a week before the weekend's done

Singing, Jesus saves and beers better cold
A good woman's made to love not just to hold
Monday through Friday sure takes awhile
We all get sideways and go that extra mile
The common ways we work and play
Are still alive and well today
Don't need to find a new way to say
We don't go out of style

Singing, Jesus saves and beers better cold
A good woman's made to love not just to hold
Monday through Friday sure takes awhile
We all get sideways and go that extra mile
The common ways we work and play
Are still alive and well today
Don't need to find a new way to say
We don't go out of style

Ain't going out of style
Yeah, no
Get me one of those cold beers"
Hip-Hop,Jon Pardi,California Sunrise ,Head over Boots ,"I wanna sweep you off your feet tonight
I wanna love you and hold you tight
Spin you around on some old dance floor
Act like we never met before for fun, ‘cause

You're the one I want, you're the one I need
Baby, if I was a king, ah, you would be my queen
You're the rock in my roll
You're good for my soul, it's true
I'm head over boots for you

The way you sparkle like a diamond ring
Maybe one day we can make it a thing
Test time and grow old together
Rock in our chairs and talk about the weather, yeah

So, bring it on in for that angel kiss
Put that feel good on my lips, ‘cause

You're the one I want, you're the one I need
Baby, if I was a king, ah, you would be my queen
You're the rock in my roll
You're good for my soul, it's true
I'm head over boots for you

Yeah, I'm here to pick you up
And I hope I don't let you down, no, ‘cause

You're the one I want, you're the one I need
Baby, if I was a king, ah, you would be my queen
You're the rock in my roll
You're good for my soul, it's true
I'm head over boots for you
You're the one I want, you're the one I need
Baby, if I was a king, ah, you would be my queen
You're the rock in my roll
You're good for my soul, it's true
I'm head over boots for you

I wanna sweep you off your feet tonight
I wanna love you and hold you tight
Spin you around on some old dance floor"
Hip-Hop,Jon Pardi,California Sunrise ,California Sunrise ,"You could hear the wind howling across the ocean
And the taste of the wine and the buzzed feel in my head
And the only wifi was burning right beside me
And we had us a night I'll never forget
She was a 1960's Beach Boys song
And we're living that dream all night long

In that California sunrise
In that California sunrise
She took me to heaven and so much more
Like nothing I've ever seen before
In that California sunrise

Pretty soon it was raining up in Seattle
And it sure was cold out in Colorado
Yeah, I was missing her kiss in the heat of Arizona
Been everywhere and nothing could compare
Yeah, to that one of a kind trip I was on
Everything about her felt like home

In that California sunrise
In that California sunrise
She took me to heaven and so much more
Like nothing I've ever seen before
In that California sunrise
Take me on back

Found her number in a pocket of my blue jeans
Picked up the phone and let it ring
Said ""I'm counting down the miles back to you, babe""
Yeah, I'm heading west on a big old jet plane

Back to that California sunrise
That California sunrise
She took me to heaven and so much more
Like nothing I've ever seen before
In that California sunrise
Take me on back
That California sunrise
That California sunrise
That California sunrise
That California sunrise
Take me on back"
Hip-Hop,Jon Pardi,California Sunrise ,Lucky Tonight ,"[Verse 1]
She left about three weeks ago
A single man is a new thing
But I've been here before
And I've been drinking, I've been smoking
I've been looking around
I need a stranger to break some new ground

[Chorus]
And maybe I'll get lucky tonight
Find me a girl, take my heartache away
Set sail blues
I'll see you another day, wouldn't that be so fine?
Maybe I'll get lucky tonight
[Verse 2]
I dance on to the song
A melody pulling at my heartstrings
Bout a love gone wrong
And I've been doing everything I can
Trying to move on

[Chorus]
And maybe I'll get lucky tonight
Find me a girl, take my heartache away
Set sail, blues
I'll see you another day, wouldn't that be so fine?
Maybe I'll get lucky tonight

[Bridge]
Fade away with the party lights
Whiskey on ice makes you feel real nice
It's how you doin?
Girl, how you been baby?
Maybe I'll get lucky tonight

[Chorus]
And maybe I'll get lucky tonight
Find me a girl, take my heartache away
Set sail, blues
I'll see you another day, wouldn't that be so fine?
Maybe I'll get lucky tonight
Take me, take me, take me away
Take me, take me, take me away
Wouldn't that be so fine?"
Hip-Hop,Jon Pardi,California Sunrise ,Paycheck ,"[Verse 1]
I'm gonna spend, yeah
Cause I earned it, yeah
Forty hour week, ten hours overtime
Sitting in traffic, working all the time
Gonna drink it, yeah
I'll make it worth it, yeah

[Pre-Chorus]
Straight from the bank to the honky-tonk
Burning a hole
[Chorus]
Paycheck, won't you take my blues away?
Paycheck, won't you take my blues away?
Yeah, I've been waiting on you since Monday
And it's work, work, work
And I need a break
Won't you take my blues away?

[Verse 2]
I got cash, yeah
Should I save it? No
Cause I'm buying rams like I'm crazy
Two for one for the ladies
Cause they're fine, yeah
We'll be going all night

[Pre-Chorus]
Straight from the bank to the honky-tonk
Burning a hole

[Chorus]
Paycheck, won't you take my blues away?
Paycheck, won't you take my blues away?
Yeah, I've been waiting on you since Monday
And it's work, work, work
And I need a break
Won't you take my blues away?

[Bridge]
So drink it, yeah
And spend it, yeah
Cause we're climbing that ladder
Punching that clock
So raise them up

[Chorus]
Paycheck, won't you take my blues away?
Paycheck, won't you take my blues away?
Yeah, I've been waiting on you since Monday
And it's work, work, work
And I need a break
Won't you take my blues away?
Paycheck, won't you take my blues away?
Paycheck, won't you take my blues away?
Yeah, I've been waiting on you since Monday
And it's work, work, work
And I need a break
Won't you take my blues away?"
Hip-Hop,Jon Pardi,California Sunrise ,Heartache on the Dance Floor ,"[Verse 1]
Yeah, I was just hanging out
Some little west coast town
Found a bar out by the sand, so I made my way in
First thing that caught my eye, like nothing I'd ever seen
Sunburned auburn air the California dream
Yeah, she was shaking them hips
To some old motown song
I couldn't say anything so I sang along

[Chorus]
She was a heartache on the dance floor
Yeah, she's moving through my mind
I gotta know her name and I gotta see her again
She's got me wondering, yeah I'm just wondering
Where she at, where she at, where she at tonight?
Where she at, where she at, where she at tonight?
[Verse 2]
So I just hung around this little west coast town
I dropped by every night, I stayed till closing time
My little mystery, that girl is killing me
So I put on a song just to sing along

[Chorus]
She was a heartache on the dance floor
Yeah, she's moving through my mind
I gotta know her name and I gotta see her again
She's got me wondering, yeah I'm just wondering
Where she at, where she at, where she at tonight?
Where she at, where she at, where she at tonight?
She's got me mesmerized, she's all I'm thinking about
All I think about, think about, think about

[Bridge]
So I'm right here right now
Humming this little song
If I could say a thing
I'd want you to know

[Chorus]
You were a heartache on the dance floor
Yeah, you're moving through my mind
I gotta know your name and I gotta see you again
And if you're listening, listening, listening
Where you at, where you at, where you at tonight?
Where you at, where you at, where you at tonight?
Girl, I'm hanging around this little town
Where you at, where you at, where you at tonight?
Where you at, where you at, where you at tonight?"
Hip-Hop,Jon Pardi,California Sunrise ,All Time High ,"[Verse 1]
Yeah, you're my midnight [?] ride
Yeah, you're stronger than moonshine
My backwoods, homegrown baby, you're so fine
Girl, I wanna roll you up and smoke ya'
So addicted every time I get to hold ya'
You're my dealer and I'm your love junkie
I don't care, I'll spend all my money

[Chorus]
Oh, cause baby you're my all time high
Fly me right up into the sky
I'm your rocket man
And I don't wanna ever come down
Oh, you taste like heaven
You turn my knob right to eleven
Oh, you make me feel so right
Cause baby you're my all time high
[Verse 2]
Yeah, just one kiss from you
Is just enough to make me come unglued
You got some powerful stuff
And I just can't get enough

[Chorus]
Oh, cause baby you're my all time high
Fly me right up into the sky
I'm your rocket man
And I don't wanna ever come down
Oh, you taste like heaven
You turn my knob right to eleven
Oh, you make me feel so right
Cause baby you're my all time high

[Bridge]
Oh, baby you'll always be
Oh, the only drug I need

[Chorus]
Oh, cause baby you're my all time high
Fly me right up into the sky
I'm your rocket man
And I don't wanna ever come down
Oh, you taste like heaven
You turn my knob right to eleven
Oh, you make me feel so right
The day I quit you is the day I die
Cause baby you're my all time high
Yeah, baby you're my all time high
And I don't ever wanna come down"
